"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-28 13:31:17",1756387877979,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"zbjnh-1756387874724-217e52643715","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Prices] Unexpected error in prices API route: Error: Failed to fetch price data: 403
    at <unknown> (.next/server/app/api/electricity-prices/route.js:1:5415)
    at async k (.next/server/app/api/electricity-prices/route.js:1:16202)
    at async (.next/server/app/api/electricity-prices/route.js:1:5162)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:17",1756387877978,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"zbjnh-1756387874724-217e52643715","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] All 3 attempts failed","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:17",1756387877890,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"phzsg-1756387874352-4bfe50f72f6c","vercel-screenshot/1.0","error","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Tariffs] Unexpected error: Error: Upstream error 403
    at <unknown> (.next/server/app/api/tariffs/route.js:1:5899)
    at async k (.next/server/app/api/electricity-prices/route.js:1:16202)
    at async D (.next/server/app/api/tariffs/route.js:1:5495)
    at async k (.next/server/app/api/tariffs/route.js:1:9929)
    at async g (.next/server/app/api/tariffs/route.js:1:10932)
    at async K (.next/server/app/api/tariffs/route.js:1:12054)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:17",1756387877890,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"phzsg-1756387874352-4bfe50f72f6c","vercel-screenshot/1.0","error","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] All 3 attempts failed","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:17",1756387877869,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"k5l54-1756387875947-db66821b8dfa","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Prices] Unexpected error in prices API route: Error: Failed to fetch price data: 403
    at <unknown> (.next/server/app/api/electricity-prices/route.js:1:5415)
    at async k (.next/server/app/api/monthly-production/route.js:1:9066)
    at async (.next/server/app/api/electricity-prices/route.js:1:5162)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:17",1756387877866,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Prices] Unexpected error in prices API route: Error: Failed to fetch price data: 403
    at <unknown> (.next/server/app/api/electricity-prices/route.js:1:5415)
    at async k (.next/server/app/api/monthly-production/route.js:1:9066)
    at async (.next/server/app/api/electricity-prices/route.js:1:5162)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:17",1756387877865,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] All 3 attempts failed","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:16",1756387876443,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","info","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[MonthlyProduction] Production data cached in KV","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:16",1756387876443,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","error","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error setting production:2024-08-28:2025-08-28: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at h (.next/server/app/api/providers/route.js:537:779)
    at A (.next/server/app/api/monthly-production/route.js:1:2345)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:16",1756387876441,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis token contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:16",1756387876441,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:16",1756387876388,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"w46jb-1756387875028-a6d98bec23e5","vercel-screenshot/1.0","info","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[MonthlyProduction] Production data cached in KV","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:16",1756387876388,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"w46jb-1756387875028-a6d98bec23e5","vercel-screenshot/1.0","error","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error setting production:2024-08-28:2025-08-28: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at h (.next/server/app/api/electricity-prices/route.js:1:15743)
    at A (.next/server/app/api/monthly-production/route.js:1:2345)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:16",1756387876387,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"w46jb-1756387875028-a6d98bec23e5","vercel-screenshot/1.0","warning","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis token contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:16",1756387876387,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"w46jb-1756387875028-a6d98bec23e5","vercel-screenshot/1.0","warning","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:16",1756387876279,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"mdk6f-1756387874722-2baa7d3d643c","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 2 failed, retrying in 2214ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05YB692EQTRR4213EA4E","",-1
"2025-08-28 13:31:16",1756387876263,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"t2f5n-1756387874930-a7c23375339e","vercel-screenshot/1.0","info","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 2 failed, retrying in 2262ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05YB692EQTRR4213EA4E","",-1
"2025-08-28 13:31:16",1756387876232,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",-1,"hq94r-1756387874391-a7422a5a173c","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 2 failed, retrying in 1961ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QEY0953NNAYDFAHYRQ","",-1
"2025-08-28 13:31:16",1756387876161,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",-1,"fszt9-1756387875020-37b5bb73e1a3","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 2 failed, retrying in 2166ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:16",1756387876160,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"zbjnh-1756387874724-217e52643715","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 2 failed, retrying in 1742ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:16",1756387876005,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"k5l54-1756387875947-db66821b8dfa","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[QueuedFetch] Request already in flight for DK2_2025-08-28_2025-08-29, waiting...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:16",1756387876005,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"k5l54-1756387875947-db66821b8dfa","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error reading prices:v2:DK2:2025-08-28:2025-08-29: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at g (.next/server/app/api/monthly-production/route.js:1:8444)
    at E (.next/server/app/api/electricity-prices/route.js:1:3974)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:16",1756387876005,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"k5l54-1756387875947-db66821b8dfa","vercel-screenshot/1.0","warning","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis token contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:16",1756387876005,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"k5l54-1756387875947-db66821b8dfa","vercel-screenshot/1.0","warning","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:15",1756387875997,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",200,"k5l54-1756387875947-db66821b8dfa","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",4979,"iad1",169,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","38yz3CWL3KrW",3
"2025-08-28 13:31:15",1756387875922,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"phzsg-1756387874352-4bfe50f72f6c","vercel-screenshot/1.0","info","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 2 failed, retrying in 1889ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:15",1756387875839,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 2 failed, retrying in 1950ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:15",1756387875291,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"t2f5n-1756387874930-a7c23375339e","vercel-screenshot/1.0","info","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 1 failed, retrying in 893ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05YB692EQTRR4213EA4E","",-1
"2025-08-28 13:31:15",1756387875210,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/forbrug-tracker","GET","",200,"zbjnh-1756387875083-8b271f4973f0","vercel-screenshot/1.0","info","preview","","HIT","static","/[slug]","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","","",-1
"2025-08-28 13:31:15",1756387875197,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/ladeboks","GET","",200,"fszt9-1756387875084-377ea04c5584","vercel-screenshot/1.0","info","preview","","HIT","static","/[slug]","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","","",-1
"2025-08-28 13:31:15",1756387875197,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/elselskaber","GET","",200,"7k2zm-1756387875081-9f9317f149cb","vercel-screenshot/1.0","info","preview","","HIT","static","/[slug]","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","","",-1
"2025-08-28 13:31:15",1756387875169,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",-1,"fszt9-1756387875020-37b5bb73e1a3","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Retry] Attempt 1 failed, retrying in 910ms...","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:15",1756387875147,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/elpriser","GET","",200,"dfmxn-1756387875081-c3f2af073953","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE06AB4K5KR6DB67ASTJ6Q","HuXTcBnB7Ui6",-1
"2025-08-28 13:31:15",1756387875137,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/forbrug-tracker","GET","",200,"zbjnh-1756387875083-8b271f4973f0","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE06A1AE415ZMFQWTE2QGD","CW7zVtfqPUvR",-1
"2025-08-28 13:31:15",1756387875135,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/ladeboks","GET","",200,"fszt9-1756387875084-377ea04c5584","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE069ZDKQRVWM4RCQGHGES","tjP6cvynIWmc",-1
"2025-08-28 13:31:15",1756387875120,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/elselskaber","GET","",200,"7k2zm-1756387875081-9f9317f149cb","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE069GGQPP1S2HQESJ4BCZ","Kt75afsGvL5G",-1
